item_a,kind_a,item_b,kind_b,similarity
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\1df983bc51d320c5bdd30f3677bd73759d514f3513fc275cf0a5b526d030d73b.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_61.jpg,image,0.729049563407898
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\1df983bc51d320c5bdd30f3677bd73759d514f3513fc275cf0a5b526d030d73b.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_50.jpg,image,0.6934287548065186
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\1df983bc51d320c5bdd30f3677bd73759d514f3513fc275cf0a5b526d030d73b.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_66.jpg,image,0.6392830610275269
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\1df983bc51d320c5bdd30f3677bd73759d514f3513fc275cf0a5b526d030d73b.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_56.jpg,image,0.6370069980621338
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\1df983bc51d320c5bdd30f3677bd73759d514f3513fc275cf0a5b526d030d73b.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_90.jpg,image,0.627241849899292
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\4563edc2eaead41b372e3bfc36586b7496c62b0dc4d6a8a9b5377de62926255b.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_10.jpg,image,0.8176484107971191
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\4563edc2eaead41b372e3bfc36586b7496c62b0dc4d6a8a9b5377de62926255b.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_6.jpg,image,0.8025119304656982
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\4563edc2eaead41b372e3bfc36586b7496c62b0dc4d6a8a9b5377de62926255b.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_54.jpg,image,0.8023108839988708
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\4563edc2eaead41b372e3bfc36586b7496c62b0dc4d6a8a9b5377de62926255b.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_84.jpg,image,0.7880798578262329
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\4563edc2eaead41b372e3bfc36586b7496c62b0dc4d6a8a9b5377de62926255b.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\eaf6aff9e7034c76da13484f7c9eb74f783e724b375d9bc99c62b1f5dd8424cd.jpg,image,0.772391676902771
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\547af5fc702993993b3ccabd789c598734f3c9f3244f0b21e276168e9cd55e02.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_85.jpg,image,0.9234942197799683
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\547af5fc702993993b3ccabd789c598734f3c9f3244f0b21e276168e9cd55e02.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_37.jpg,image,0.8740972280502319
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\547af5fc702993993b3ccabd789c598734f3c9f3244f0b21e276168e9cd55e02.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_65.jpg,image,0.8641051650047302
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\547af5fc702993993b3ccabd789c598734f3c9f3244f0b21e276168e9cd55e02.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\c088f273af9079b175766328f726858c384284127729021fee982b7fd97c457a.jpg,image,0.8548434972763062
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\547af5fc702993993b3ccabd789c598734f3c9f3244f0b21e276168e9cd55e02.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_82.jpg,image,0.7871917486190796
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_4.jpg,image,0.9382829666137695
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_8.jpg,image,0.9144095182418823
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,0.9002850651741028
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.8995295763015747
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,0.8933277130126953
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_99.jpg,image,0.9629243612289429
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_22.jpg,image,0.9424986839294434
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_98.jpg,image,0.9351115226745605
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_44.jpg,image,0.9315781593322754
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_76.jpg,image,0.7827767133712769
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\c088f273af9079b175766328f726858c384284127729021fee982b7fd97c457a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_85.jpg,image,0.9214476346969604
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\c088f273af9079b175766328f726858c384284127729021fee982b7fd97c457a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_65.jpg,image,0.9156147241592407
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\c088f273af9079b175766328f726858c384284127729021fee982b7fd97c457a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_37.jpg,image,0.910222053527832
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\c088f273af9079b175766328f726858c384284127729021fee982b7fd97c457a.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,0.8761860728263855
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\eaf6aff9e7034c76da13484f7c9eb74f783e724b375d9bc99c62b1f5dd8424cd.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_6.jpg,image,0.8284033536911011
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\eaf6aff9e7034c76da13484f7c9eb74f783e724b375d9bc99c62b1f5dd8424cd.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_93.jpg,image,0.8167678713798523
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\eaf6aff9e7034c76da13484f7c9eb74f783e724b375d9bc99c62b1f5dd8424cd.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_36.jpg,image,0.8167678713798523
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\eaf6aff9e7034c76da13484f7c9eb74f783e724b375d9bc99c62b1f5dd8424cd.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_54.jpg,image,0.8033496141433716
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_1.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_68.jpg,image,0.842383623123169
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_1.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_74.jpg,image,0.8095415234565735
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_1.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_55.jpg,image,0.7863284349441528
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_1.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_25.jpg,image,0.7863284349441528
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_1.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_31.jpg,image,0.7788387537002563
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_10.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_84.jpg,image,0.8572725653648376
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_10.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_54.jpg,image,0.8370707035064697
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_10.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_93.jpg,image,0.8187894821166992
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_10.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_36.jpg,image,0.8187894821166992
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_100.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_70.jpg,image,0.8349587917327881
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_100.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_31.jpg,image,0.819301962852478
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_100.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_74.jpg,image,0.8129828572273254
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_100.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_68.jpg,image,0.8052058219909668
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_100.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_63.jpg,image,0.7897489666938782
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_65.jpg,image,0.8729391098022461
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_37.jpg,image,0.8481729030609131
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_85.jpg,image,0.834962010383606
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\798b38a0cd245b22e7f3f7765365315b3443faccfa263721e9ba2a5e0c0f393a.jpg,image,0.8345104455947876
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_35.jpg,image,0.8068913221359253
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_91.jpg,image,0.8059778213500977
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_69.jpg,image,0.7951323986053467
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_28.jpg,image,0.790424644947052
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_75.jpg,image,0.7849290370941162
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,0.9308408498764038
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_35.jpg,image,0.9299482107162476
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_8.jpg,image,0.9157939553260803
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_28.jpg,image,0.8863973617553711
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.8842796087265015
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\be401591d2a108c531b9a4fcfb0c3b4251f9752fde1fcaf3c870d962997b90d7.png,image,0.7010911703109741
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_58.jpg,image,0.695758581161499
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_70.jpg,image,0.6880777478218079
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_29.png,image,0.6843379735946655
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_31.jpg,image,0.6822689175605774
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_69.jpg,image,0.9375756978988647
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_8.jpg,image,0.9128845930099487
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_58.jpg,image,0.9091129899024963
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_41.jpg,image,0.9073339104652405
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_16.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\error\image_16.jpg,image,1.0000001192092896
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_16.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_92.jpg,image,0.6686798334121704
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_16.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_64.jpg,image,0.6686798334121704
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_16.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_47.jpg,image,0.6553056240081787
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_16.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_55.jpg,image,0.6494427919387817
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_17.jpeg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_21.jpg,image,0.8185026049613953
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_17.jpeg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\error\image_96.jpg,image,0.7888782024383545
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_17.jpeg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_96.jpg,image,0.7888782024383545
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_17.jpeg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,0.7886916399002075
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_17.jpeg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.7858846187591553
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_18.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_28.jpg,image,0.9431731104850769
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_18.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_75.jpg,image,0.9306079149246216
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_18.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_91.jpg,image,0.9208551049232483
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_18.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,0.9143164157867432
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_18.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_35.jpg,image,0.9109305143356323
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_19.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_86.jpg,image,0.677094578742981
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_19.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_69.jpg,image,0.6749618649482727
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_19.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_11.jpg,image,0.6725139617919922
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_19.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,0.666562557220459
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_19.png,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.6658705472946167
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_2.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_72.jpg,image,0.9999997615814209
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_2.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_76.jpg,image,0.8563098311424255
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_2.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_42.jpg,image,0.764223575592041
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_2.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_12.jpg,image,0.748023509979248
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_2.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_64.jpg,image,0.7422212362289429
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_20.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_74.jpg,image,0.6989927291870117
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_20.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_81.png,image,0.693653404712677
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_20.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_53.jpg,image,0.6903576850891113
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_20.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.6887614130973816
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_20.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_89.jpg,image,0.6803958415985107
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_21.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_84.jpg,image,0.7740473747253418
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_21.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_97.jpg,image,0.7700999975204468
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_21.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,0.7653800249099731
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_21.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_41.jpg,image,0.7639570236206055
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_22.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_98.jpg,image,0.9790264368057251
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_22.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_99.jpg,image,0.9747672080993652
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_22.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_44.jpg,image,0.9715914726257324
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_22.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_76.jpg,image,0.7742848992347717
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_23.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,0.8883594274520874
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_23.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_8.jpg,image,0.8776297569274902
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_23.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_38.jpg,image,0.8720816969871521
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_23.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_35.jpg,image,0.8678625822067261
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_23.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_13.jpg,image,0.8622848987579346
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_35.jpg,image,0.9462488889694214
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_8.jpg,image,0.9325296878814697
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_24.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_28.jpg,image,0.9157378077507019
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_25.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_55.jpg,image,1.0
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_25.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_68.jpg,image,0.7972028255462646
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_25.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_15.jpg,image,0.7949646711349487
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_25.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_69.jpg,image,0.7913410663604736
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_26.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\error\image_48.jpg,image,0.7320452332496643
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_26.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_48.jpg,image,0.7320452332496643
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_26.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_14.png,image,0.6289054155349731
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_26.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_99.jpg,image,0.6269268989562988
C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_26.jpg,image,C:\Users\ZhanYi\PycharmProjects\AiCustomer\ocr_test\img\image_34.jpg,image,0.6179131865501404
